City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
485,Port Hedland,3,AU,2021-12-15 00:50:01,52,-20.3167,118.5667,91.45,16.11
486,Narsaq,100,GL,2021-12-15 00:50:01,80,60.9167,-46.05,21.81,3.04
487,Codrington,0,AU,2021-12-15 00:50:02,53,-38.2667,141.9667,64.92,13.82
488,Kearney,1,US,2021-12-15 00:46:34,60,40.6995,-99.0815,47.98,8.99
489,Montepuez,100,MZ,2021-12-15 00:50:02,81,-13.1256,38.9997,72.03,7.07
490,San Quintin,91,MX,2021-12-15 00:50:02,76,30.4833,-115.95,60.89,12.46
491,Palana,100,RU,2021-12-15 00:50:03,91,59.1167,159.9667,8.92,18.54
492,Saint-Francois,90,FR,2021-12-15 00:50:03,98,46.4154,3.9054,35.04,4.61
493,Pisz,100,PL,2021-12-15 00:50:03,98,53.6274,21.8125,35.85,6.17
494,Waingapu,2,ID,2021-12-15 00:50:04,69,-9.6567,120.2641,84.42,3.83
495,Redange,100,LU,2021-12-15 00:50:04,96,49.7656,5.8908,42.93,0.98
496,Sambava,8,MG,2021-12-15 00:50:04,88,-14.2667,50.1667,73.45,7.85
497,Hauterive,100,FR,2021-12-15 00:50:05,85,46.0901,3.4459,35.38,0.89
498,Rock Springs,1,US,2021-12-15 00:50:01,54,41.5875,-109.2029,40.44,5.99
499,Clarence Town,0,AU,2021-12-15 00:50:05,31,-32.5833,151.7833,85.28,1.72
500,Mulchen,0,CL,2021-12-15 00:48:10,51,-37.7167,-72.2333,61.09,7.4
501,Juneau,100,US,2021-12-15 00:47:22,96,58.3019,-134.4197,23.05,6.4
502,Tommot,100,RU,2021-12-15 00:50:06,92,58.9564,126.2925,-19.3,9.78
503,Marrakesh,0,MA,2021-12-15 00:50:06,54,31.6315,-8.0083,53.67,2.3
504,Andra,99,RU,2021-12-15 00:50:06,98,62.5147,65.8878,9.7,2.48
505,Alekseyevka,100,RU,2021-12-15 00:50:07,90,50.6309,38.6903,32.22,3.85
506,Uglich,100,RU,2021-12-15 00:50:07,98,57.5275,38.3317,26.94,5.46
507,Vestmanna,75,FO,2021-12-15 00:51:07,70,62.1564,-7.1664,43.72,16.11
508,Houston,75,US,2021-12-15 00:47:14,82,29.7633,-95.3633,76.12,11.99
509,Tabuk,48,PH,2021-12-15 00:51:08,75,17.4189,121.4443,73.78,2.55
510,Lincoln,1,US,2021-12-15 00:51:08,81,40.8,-96.667,55.35,5.01
511,Buala,100,SB,2021-12-15 00:51:08,80,-8.145,159.5921,84.79,11.54
512,Brae,100,GB,2021-12-15 00:51:09,89,60.3964,-1.353,48.11,19.77
513,Jalu,27,LY,2021-12-15 00:51:09,70,29.0331,21.5482,53.58,7.83
514,Bereda,0,ES,2021-12-15 00:51:09,88,43.2686,-7.5406,42.42,1.45
515,Praia,75,CV,2021-12-15 00:51:10,78,14.9215,-23.5087,73.94,16.11
516,Cockburn Town,0,TC,2021-12-15 00:51:10,74,21.4612,-71.1419,80.01,22.53
517,Hambantota,20,LK,2021-12-15 00:51:10,100,6.1241,81.1185,75.54,1.14
518,Belogorsk,6,RU,2021-12-15 00:51:11,92,50.9158,128.4611,-15.07,6.4
519,Raudeberg,100,NO,2021-12-15 00:51:11,93,61.9875,5.1352,48.2,8.01
520,Atbasar,100,KZ,2021-12-15 00:51:11,85,51.8,68.3333,16.43,11.5
521,Iberia,40,US,2021-12-15 00:51:12,88,29.9502,-91.7507,70.11,4.61
522,Vestmannaeyjar,100,IS,2021-12-15 00:51:12,67,63.4427,-20.2734,43.16,17.16
523,Cap Malheureux,4,MU,2021-12-15 00:51:12,75,-19.9842,57.6142,77.49,8.01
524,Asyut,0,EG,2021-12-15 00:51:13,51,27.181,31.1837,51.98,8.05
525,Boende,60,CD,2021-12-15 00:51:13,85,-0.2167,20.8667,73.44,1.88
526,Buchanan,100,LR,2021-12-15 00:51:13,84,5.8808,-10.0467,79.72,4.88
527,Chapada Dos Guimaraes,99,BR,2021-12-15 00:51:14,95,-15.4606,-55.7497,71.26,3.89
528,Salisbury,78,GB,2021-12-15 00:51:14,90,51.0693,-1.7957,53.69,6.15
529,Sisimiut,100,GL,2021-12-15 00:51:15,94,66.9395,-53.6735,20.37,15.77
530,Denia,0,ES,2021-12-15 00:51:15,90,38.8408,0.1057,56.53,1.01
531,Kenai,1,US,2021-12-15 00:51:15,86,60.5544,-151.2583,3.15,0.0
532,Lovozero,99,RU,2021-12-15 00:51:16,95,68.005,35.0117,13.32,2.73
533,Dois Vizinhos,99,BR,2021-12-15 00:51:16,93,-25.7336,-53.0572,70.84,2.71
534,Baghdad,0,IQ,2021-12-15 00:51:17,62,33.3406,44.4009,53.51,8.05
535,Kaitong,33,CN,2021-12-15 00:51:17,81,44.8135,123.15,8.31,2.73
536,Dunshaughlin,0,IE,2021-12-15 00:51:17,91,53.5125,-6.54,47.98,12.64
537,Nago,0,JP,2021-12-15 00:51:18,59,26.5881,127.9761,69.87,7.49
538,Rosarito,100,MX,2021-12-15 00:51:18,74,32.3333,-117.0333,55.13,23.82
539,Athabasca,100,CA,2021-12-15 00:48:19,96,54.7169,-113.2854,-0.58,9.37
540,Bagdarin,6,RU,2021-12-15 00:51:19,95,54.4333,113.6,-23.48,3.4
541,North Bay,90,CA,2021-12-15 00:50:47,65,46.3168,-79.4663,33.15,5.75
542,Labytnangi,93,RU,2021-12-15 00:51:19,95,66.6572,66.4183,9.68,3.94
543,Diamantina,100,BR,2021-12-15 00:51:19,98,-18.2494,-43.6003,64.06,5.19
544,Sawakin,92,SD,2021-12-15 00:51:20,76,19.1059,37.3321,78.62,0.78
545,Menzelinsk,100,RU,2021-12-15 00:51:20,92,55.7271,53.1026,22.24,5.46
546,Pangnirtung,79,CA,2021-12-15 00:51:20,95,66.1451,-65.7125,-18.38,4.68
547,Callaguip,5,PH,2021-12-15 00:51:21,59,18.0714,120.4867,82.06,6.17
548,Luanda,40,AO,2021-12-15 00:51:21,89,-8.8368,13.2343,78.8,9.22
549,Binzhou,5,CN,2021-12-15 00:51:21,66,37.3667,118.0167,39.45,3.2
550,Maltahohe,0,NA,2021-12-15 00:51:22,16,-24.8333,16.9833,64.78,10.96
551,Karratha,0,AU,2021-12-15 00:51:22,33,-20.7377,116.8463,88.92,11.18
552,Aswan,84,EG,2021-12-15 00:51:22,33,24.0934,32.907,60.8,13.22
553,Ipixuna,100,BR,2021-12-15 00:51:23,94,-1.7625,-48.8043,80.55,4.0
554,Waitati,100,NZ,2021-12-15 00:50:09,83,-45.75,170.5667,56.8,9.24
555,Flagstaff,1,US,2021-12-15 00:52:23,70,35.1981,-111.6513,45.59,1.01
556,Marawi,90,PH,2021-12-15 00:52:23,86,7.9986,124.2928,70.65,5.1
557,Ahipara,1,NZ,2021-12-15 00:52:24,66,-35.1667,173.1667,71.22,11.21
558,Erzin,87,TR,2021-12-15 00:52:24,65,36.9559,36.2,50.52,7.25
559,Totma,100,RU,2021-12-15 00:52:24,95,59.9747,42.7642,23.72,7.05
560,Sobolevo,95,RU,2021-12-15 00:52:25,98,54.4299,31.8996,22.53,6.15
561,Kakogawa,1,JP,2021-12-15 00:52:25,57,34.7667,134.85,54.3,9.15
562,Hanmer Springs,100,NZ,2021-12-15 00:52:25,99,-42.5167,172.8167,52.21,4.5
563,Ambalema,99,CO,2021-12-15 00:52:25,84,4.7841,-74.7627,84.43,3.18
564,Contamana,99,PE,2021-12-15 00:52:26,64,-7.3333,-75.0167,80.67,3.18
565,Tromso,0,NO,2021-12-15 00:52:26,74,69.6496,18.957,35.38,3.44
566,Naryan-Mar,98,RU,2021-12-15 00:52:26,97,67.6713,53.087,18.16,6.46
567,Seydi,41,TM,2021-12-15 00:52:27,77,39.4816,62.9137,29.61,5.23
568,Nyaunglebin,6,MM,2021-12-15 00:52:27,86,17.95,96.7333,67.1,4.85
569,Ambulu,18,ID,2021-12-15 00:52:27,74,-8.345,113.6058,82.83,0.85
570,Novikovo,99,RU,2021-12-15 00:52:28,93,51.1537,37.8879,28.56,2.57
